,mslp_pc_0_daily,mslp_pc_1_daily,mslp_pc_2_daily,mslp_pc_3_daily,mslp_pc_4_daily
2010-12-26,-1739.0417,902.1543,28.413017,228.84589,-1100.5604
2010-12-27,-1512.7201,1316.8949,550.148,-194.11987,-580.4123
2010-12-28,-1788.8644,1169.409,440.32736,-106.867546,-247.75015
2010-12-29,-1733.4777,407.68524,201.01755,-115.876205,471.99866
2010-12-30,-1243.4147,-408.8215,-587.9214,-628.67145,670.6069
2010-12-31,-649.7415,-1011.1119,-1121.9642,-659.43146,399.68362
2011-01-01,-1153.3815,-1096.0801,-1936.0309,-358.48877,-176.11366
2011-01-02,-1521.2852,-875.24396,-1303.497,45.31472,-134.95871
2011-01-03,-1001.9603,-497.35742,-364.531,31.315659,131.35443
2011-01-04,-484.68292,458.4284,-68.87325,-345.72018,236.117
2011-01-05,52.80974,1091.6163,-186.38866,-798.2301,652.78455
2011-01-06,1001.70264,1246.5621,-240.37865,-769.56946,908.0723
2011-01-07,875.193,1076.0741,-284.40955,-884.9479,480.423
2011-01-08,619.3516,994.5633,-444.29385,-294.60342,376.0252
2011-01-09,557.4369,296.2494,-599.2492,-219.62491,173.81024
2011-01-10,251.04521,239.96526,-443.73755,-871.96625,51.36813
2011-01-11,-214.31761,451.22583,-723.97955,-487.19943,-45.737236
2011-01-12,-140.2006,699.6438,-634.09796,-236.10818,-735.9624
2011-01-13,85.433136,782.28723,-739.9079,-183.4821,-811.6965
2011-01-14,408.88162,891.76636,93.2493,147.95036,-749.5899
2011-01-15,834.5075,943.9616,1320.1532,322.20135,-603.1578
2011-01-16,826.0652,193.82484,1394.1229,130.5248,203.9263
2011-01-17,167.18968,-782.4561,531.8068,-35.099438,303.6126
2011-01-18,-846.71356,-1149.3965,-104.53919,-3.982881,123.80332
2011-01-19,-1640.2897,-852.01544,-147.36401,-61.032825,-264.6683
2011-01-20,-1907.6669,-825.0532,112.24213,404.38855,203.22787
2011-01-21,-2089.2798,-1222.7042,-309.63364,62.583153,436.86087
2011-01-22,-2343.6082,-1259.7972,-816.96216,-0.4213657,131.55612
2011-01-23,-2012.3478,-1276.6342,-877.32513,279.91373,224.8388
2011-01-24,-1024.0476,-1265.1354,-944.22217,-69.987206,194.69247
2011-01-25,-389.73965,-562.5858,-1130.2184,266.48273,227.66797
2011-01-26,-808.7635,86.601295,-1082.4886,71.35898,676.33984
2011-01-27,-1095.2136,-114.535965,-419.42007,-367.80527,1207.2872
2011-01-28,-850.8879,-585.8492,-9.688693,-510.44778,1113.0195
2011-01-29,-311.63235,-1066.2573,-441.31693,-535.9919,697.5271
2011-01-30,-12.940335,-776.2551,462.03256,278.47318,414.4784
2011-01-31,549.87445,-1020.4925,850.1023,-61.02707,396.50677
2011-02-01,740.828,-1195.7927,979.6788,312.8944,40.010147
2011-02-02,1053.223,-829.82947,1256.6943,414.3581,-329.8507
2011-02-03,1534.3862,-846.46576,1339.9393,527.6583,-262.9491
2011-02-04,2192.6653,-721.7861,859.5992,149.15535,-560.76184
2011-02-05,2034.9037,-1088.7017,338.54327,-50.378387,-641.7316
2011-02-06,1063.4276,-769.13043,475.1266,-307.5871,-469.8023
2011-02-07,1039.309,-563.40967,293.9338,-283.09827,6.143691
2011-02-08,716.4219,-569.4337,-673.508,-898.7564,-565.762
2011-02-09,-370.20804,157.72276,-156.83282,-391.9528,-815.96405
2011-02-10,-419.2393,689.4156,145.57512,-341.03683,-661.9319
2011-02-11,-390.0199,784.7638,-460.87753,-40.97535,-962.1779
2011-02-12,-284.47937,954.5976,65.4845,258.62384,-977.3711
2011-02-13,-36.036312,1595.9825,576.59955,307.9336,-215.93526
2011-02-14,-29.495285,2079.579,496.82166,239.91525,-55.182907
2011-02-15,409.85822,2796.8623,116.46593,-31.00183,168.75899
2011-02-16,34.87071,2834.5823,-280.02612,60.575237,662.5292
2011-02-17,-656.49054,2078.9238,-333.52774,285.04257,599.96765
2011-02-18,-1009.85425,1776.7699,-127.38832,-87.25222,85.999435
2011-02-19,-878.2825,1511.1267,86.875305,-100.22617,-85.694466
2011-02-20,-1041.858,1343.1477,454.69095,86.99599,-257.96503
2011-02-21,-1224.4855,1144.1033,697.7305,511.33566,-48.082756
2011-02-22,-1315.0603,1045.1106,702.6303,625.9114,-38.929905
2011-02-23,-855.93304,1084.6719,1826.5231,729.2963,-235.22311
2011-02-24,-273.1235,418.36096,2508.618,825.6415,79.72919
2011-02-25,213.5155,-346.9596,2569.2317,754.2928,546.40607
2011-02-26,49.374275,-650.5365,1584.6808,607.7229,783.1361
2011-02-27,-1181.5133,-663.9185,699.7138,731.1328,576.82684
2011-02-28,-2459.239,-795.1245,958.9133,443.48663,229.22394
2011-03-01,-2713.717,-1126.6139,1658.4908,322.90765,392.1032
2011-03-02,-2362.268,-1473.1095,1457.1997,-108.19037,890.79816
2011-03-03,-2349.1667,-1813.2552,492.5061,-713.1954,626.1296
2011-03-04,-1422.791,-1840.5659,-310.47372,-1120.6683,478.66446
2011-03-05,-1562.8604,-1285.7986,-1519.4534,-885.7195,-397.2804
2011-03-06,-1544.9536,-855.7032,3.7031298,219.27942,89.53793
2011-03-07,-784.761,-1167.7208,1099.7864,-381.1678,794.0342
2011-03-08,932.3281,-1075.3854,1279.6589,-429.4312,904.22107
2011-03-09,1887.4309,-1032.9437,369.59805,-281.21664,826.3084
2011-03-10,2314.987,-861.6099,91.5013,-222.37872,673.9177
2011-03-11,1823.1477,-462.52365,-564.70166,-844.7728,440.22424
2011-03-12,883.4106,399.72513,-920.1909,-1236.0533,716.8774
2011-03-13,82.910774,760.465,-804.2391,-535.19806,810.4579
2011-03-14,-544.96533,400.29095,117.00152,-4.401742,666.9152
2011-03-15,-896.14746,756.51715,1030.4622,544.23663,676.4988
2011-03-16,-573.12494,982.7575,1526.8645,925.8724,769.85583
2011-03-17,-282.71234,440.10907,1117.4656,1090.043,763.1787
2011-03-18,-402.17944,-213.96634,877.72955,822.0066,123.13847
2011-03-19,-833.8245,-730.367,1112.8204,368.45514,-40.319252
2011-03-20,-751.78455,-889.06104,1312.9639,-43.419334,131.87062
2011-03-21,-363.17142,-1565.7397,1180.0901,-510.82983,330.92868
2011-03-22,-1060.6921,-2156.6252,226.53699,-988.9504,79.27883
2011-03-23,-1465.3501,-2127.2847,-32.40011,-986.2112,-110.01073
2011-03-24,-1203.3369,-1892.6257,-637.71204,-1279.7466,-422.961
2011-03-25,-508.31912,-1018.00793,-884.7371,-1000.09015,-317.05405
2011-03-26,-182.58072,-650.3115,-572.04724,-629.3031,106.13053
2011-03-27,132.91992,-674.72894,-401.75494,-700.3957,275.71564
2011-03-28,230.49794,-513.15295,-452.95905,-557.39703,-112.524895
2011-03-29,190.52228,-96.48309,-229.59581,-422.45853,-398.5579
2011-03-30,218.03343,350.85938,640.5161,-98.81003,-629.84937
2011-03-31,635.9862,345.6328,1415.1073,85.100555,-330.20303
2011-04-01,891.6718,275.40753,1644.0265,-93.38811,-207.28949
2011-04-02,1376.5763,-278.31808,1729.3539,87.0331,607.30414
2011-04-03,1326.1022,-554.2328,1191.7108,116.82246,452.4394
2011-04-04,1379.1082,-492.36523,1081.2244,-37.904663,-275.63174
2011-04-05,1415.5763,-498.54065,1541.3767,-53.97865,-210.2714
2011-04-06,1126.416,-1043.4066,1191.7324,-172.39464,156.50726
2011-04-07,1358.0767,-1793.847,391.9571,-100.391235,23.699375
2011-04-08,1055.01,-1366.0435,-630.2131,-381.0402,-251.56836
2011-04-09,-17.78717,-688.6224,-365.32123,52.378162,-775.6407
2011-04-10,-248.64073,-798.01154,400.1364,463.25238,-576.03986
2011-04-11,281.7104,-1184.3651,690.12396,632.9647,-226.85419
2011-04-12,400.5393,-1207.1763,314.23645,446.25903,-376.58527
2011-04-13,543.20337,-407.08636,555.8215,348.74432,-242.5986
2011-04-14,740.8937,-248.77112,800.11957,459.19034,269.072
2011-04-15,759.51605,-661.6892,714.3012,172.9098,630.1989
2011-04-16,818.82764,-985.085,729.68677,-266.31256,530.581
2011-04-17,191.69827,-998.8007,471.3754,-814.18787,402.20404
2011-04-18,-276.76468,-105.528046,599.57275,-587.51544,-58.90335
2011-04-19,-68.26955,100.26508,844.6393,187.85077,572.56635
2011-04-20,214.17107,23.311724,928.86633,58.945793,550.58905
2011-04-21,67.87079,260.5936,633.5534,-258.36584,467.80453
2011-04-22,-162.46324,723.1156,546.8752,-3.4347184,272.55103
2011-04-23,-256.36734,275.20776,795.97076,427.8126,239.58455
2011-04-24,-282.9007,-356.7358,1038.4191,641.9328,342.85294
2011-04-25,-758.0354,-702.6992,661.8075,566.76715,394.0419
2011-04-26,-1063.1251,-671.3176,91.61436,112.39226,392.1959
2011-04-27,-1315.7588,-151.3688,77.18948,94.139366,138.33504
2011-04-28,-1239.4579,348.14816,-13.913588,67.752975,87.42216
2011-04-29,-1454.1698,794.7969,-388.67886,-43.41383,204.58405
2011-04-30,-1321.0739,1028.2145,-579.58954,80.58912,226.37592
2011-05-01,-1256.8389,1181.2704,-559.5645,133.58844,63.54523
2011-05-02,-1096.7222,1167.9564,-532.1469,60.079483,-82.86251
2011-05-03,-770.7466,738.70703,-664.04376,-61.741814,-316.38016
2011-05-04,-637.5223,291.6302,-367.5118,-383.18152,-505.81717
2011-05-05,-734.6145,583.9325,157.5338,-746.7695,-668.5558
2011-05-06,-632.6028,958.7806,579.5675,-948.2306,-539.43134
2011-05-07,-868.0983,1343.306,701.2356,-812.3231,-385.9206
2011-05-08,-1059.809,1318.7714,1033.3376,-504.2631,-435.5583
2011-05-09,-1162.6837,659.2846,1109.7095,-373.5719,-684.7728
2011-05-10,-1109.2329,101.46309,1115.5812,223.04207,-750.3255
2011-05-11,-599.6022,-233.80338,800.9698,500.37073,-450.1407
2011-05-12,38.419758,-289.7983,333.2806,597.3108,-308.95282
2011-05-13,161.78659,-388.71133,227.57242,441.99576,-149.22865
2011-05-14,158.52054,-628.7088,260.75208,682.4676,25.16139
2011-05-15,235.55225,-815.3486,432.79584,692.39233,-115.27403
2011-05-16,473.32925,-857.1231,375.27954,265.80173,-220.07678
2011-05-17,886.19727,-749.2817,397.6784,-156.78368,-172.77364
2011-05-18,1109.107,-338.2775,590.4091,-45.155125,37.2687
2011-05-19,978.4836,-387.98355,570.2045,-119.812,185.36597
2011-05-20,817.64526,-253.9924,708.2372,-131.52454,-79.58347
2011-05-21,783.1528,-130.96663,818.05084,-165.72762,-24.208881
2011-05-22,691.49786,-90.60216,696.1426,72.58346,-40.28202
2011-05-23,1164.7439,-388.55832,920.9385,-10.7733345,-13.867166
2011-05-24,1169.3174,-1205.0472,640.95404,-124.4781,359.99927
2011-05-25,438.55457,-874.85675,42.16245,-618.62726,115.293106
2011-05-26,95.271385,-468.62756,-207.044,3.1499627,111.862686
2011-05-27,753.54114,-330.1898,366.40002,506.4508,-94.17367
2011-05-28,1653.9199,-180.51079,691.4839,287.9086,41.91276
2011-05-29,1927.897,-104.927284,761.45734,39.000088,288.41412
2011-05-30,1287.9305,-319.1103,680.0207,-97.83552,568.61707
2011-05-31,462.31656,-377.08694,655.1585,403.07806,202.9618
2011-06-01,60.53832,-660.70245,953.3828,469.64655,-118.46825
2011-06-02,-775.6342,-1113.4012,768.23395,261.96136,167.87292
2011-06-03,-1356.8867,-1065.3873,496.87015,82.13618,474.223
2011-06-04,-958.40173,-912.49677,77.04793,3.5436807,811.29535
2011-06-05,-213.1323,-45.784756,257.6667,315.81723,707.80914
2011-06-06,527.7048,538.8009,-17.567492,259.079,505.21375
2011-06-07,572.99744,490.26346,-456.17407,159.26073,433.4036
2011-06-08,319.68414,475.7292,-612.61237,297.52554,53.86854
2011-06-09,306.0625,247.01318,-339.94904,470.50156,-307.64807
2011-06-10,-32.697777,160.77597,-190.75168,525.324,-443.1905
2011-06-11,-213.05167,257.08255,-239.18867,140.93303,-392.00452
2011-06-12,-93.741425,648.8074,-29.283657,-181.31906,-369.51245
2011-06-13,-9.048553,507.40262,-21.46102,26.080324,-344.03763
2011-06-14,118.74821,391.89072,96.4095,-193.62982,-407.76523
2011-06-15,327.3808,535.75256,415.64636,-201.17325,-470.06378
2011-06-16,476.35992,718.72174,400.01257,-193.61398,-392.3463
2011-06-17,663.64197,966.25726,-2.6170182,-294.19547,-196.63521
2011-06-18,676.26953,677.0972,-597.60675,-38.68675,-172.57156
2011-06-19,476.27774,311.4977,-828.66705,-140.07613,-397.42017
2011-06-20,445.73117,105.407845,-758.9064,-550.5108,-402.02368
2011-06-21,631.71704,-122.73057,-495.71683,-851.9732,-50.319
2011-06-22,502.42715,-259.5422,-327.86322,-518.5706,228.83162
2011-06-23,326.12073,-404.7722,-220.64256,-163.73056,82.0942
2011-06-24,247.26259,-316.86063,-26.655596,-328.11887,-211.82362
2011-06-25,22.731995,-14.068431,177.3292,-319.83084,-512.8487
2011-06-26,-276.39166,299.00497,357.3994,-193.89795,-545.11633
2011-06-27,-326.30554,350.33932,492.60825,179.59122,-334.59076
2011-06-28,-473.32062,19.860146,392.9336,568.412,-24.515554
2011-06-29,-672.969,-358.28806,122.715675,638.0091,47.17131
2011-06-30,-938.3703,-548.7046,-189.22504,492.70346,-92.81478
2011-07-01,-986.8178,-288.25046,-319.6598,269.16678,-429.47046
2011-07-02,-607.32025,224.68857,-572.3006,155.17691,-482.64188
2011-07-03,-423.1419,416.42752,-583.41296,234.01147,-405.72693
2011-07-04,-533.7516,673.7329,-320.09937,-77.02517,-404.86374
2011-07-05,-287.74994,934.1771,-158.0181,-91.24733,-454.42465
2011-07-06,37.15633,1022.481,-496.95734,-11.769493,-288.21304
2011-07-07,292.31668,1097.1063,-269.08105,-154.61098,-61.95656
2011-07-08,186.30345,869.8007,-119.69619,-253.53078,67.16058
2011-07-09,-158.17253,262.2021,-52.86516,-268.58505,100.26778
2011-07-10,-621.65265,-87.84883,-260.49136,-260.3103,156.34233
2011-07-11,-895.9716,-192.39218,-503.10583,-209.63269,236.64365
2011-07-12,-675.1743,-211.89607,-445.92307,-118.50616,256.9239
2011-07-13,-416.58014,-231.98973,-162.86429,31.636654,268.43344
2011-07-14,-316.96475,-97.03479,135.59126,147.46455,64.79229
2011-07-15,222.59781,210.73923,244.39955,-11.3104105,-187.67455
2011-07-16,943.21295,626.4454,-239.52557,-41.221996,33.777782
2011-07-17,1167.6696,718.5523,-619.215,316.0439,298.50793
2011-07-18,1160.3221,677.1042,-591.40375,368.5217,367.6064
2011-07-19,914.34265,194.22426,-489.69214,324.06677,504.9918
2011-07-20,536.3568,36.448692,-593.63995,462.78738,339.3774
2011-07-21,86.46627,-66.919914,-957.44965,545.0493,181.34676
2011-07-22,-55.103767,-5.560555,-1028.1483,539.64215,-92.964
2011-07-23,154.34727,114.7406,-851.6531,460.29285,-228.2712
2011-07-24,479.56113,141.27232,-511.92072,390.9546,35.50796
2011-07-25,282.63864,42.608322,-390.9708,337.41217,327.48297
2011-07-26,-418.02628,-65.145874,-263.1142,113.4838,99.62696
2011-07-27,-933.29675,-224.8406,-27.858341,126.458855,-171.41946
2011-07-28,-984.70435,-539.83636,-219.56192,368.9031,-79.69799
2011-07-29,-892.6579,-480.32117,-549.3058,269.99878,-185.54944
2011-07-30,-649.8974,0.94174635,-546.9309,223.45761,-463.3119
2011-07-31,-361.6826,430.97284,-365.93845,204.49318,-488.68243
2011-08-01,-437.42984,543.9617,-219.49774,44.085968,-255.62503
2011-08-02,-674.0976,489.61227,15.587734,-98.22571,-239.67245
2011-08-03,-708.09784,448.44418,70.97535,-267.1724,-321.58118
2011-08-04,-452.33994,544.57764,-105.42079,-44.561626,-314.38327
2011-08-05,25.95732,636.35614,-144.51157,-139.60489,-199.93109
2011-08-06,660.44507,792.4591,-446.45084,-366.74985,32.26858
2011-08-07,1224.0554,662.84344,-695.49805,-299.9068,24.773329
2011-08-08,1145.4911,-391.13513,-996.01,-68.069595,83.75446
2011-08-09,446.4128,-1020.66595,-789.6142,-135.4926,-221.26057
2011-08-10,245.0323,-594.33417,-382.24414,-415.1268,-367.48914
2011-08-11,235.07599,-187.16797,-305.87918,-269.46945,-67.60545
2011-08-12,148.09132,418.92697,55.247116,-62.109123,-124.01853
2011-08-13,256.6533,981.0134,250.15234,267.26648,-76.39736
2011-08-14,269.776,811.315,333.5081,592.1069,59.043907
2011-08-15,-72.91686,396.35306,245.23099,493.21872,-94.79588
2011-08-16,-286.05432,46.17445,133.71893,316.926,-49.475906
2011-08-17,-600.8336,-39.318707,-203.88387,96.48487,75.25012
2011-08-18,-612.7184,-52.269924,-206.37535,-39.241173,48.841003
2011-08-19,-97.189705,141.20444,60.95793,-35.493782,-368.9553
2011-08-20,-86.74765,270.05325,97.1811,-129.80046,-393.58194
2011-08-21,-263.76697,248.44109,127.88822,15.421962,31.09445
2011-08-22,-429.71204,36.474384,19.334648,-3.4083016,111.27321
2011-08-23,-755.17206,414.88687,-26.351648,-183.34915,-157.29549
2011-08-24,-764.1188,701.27454,-68.62462,-201.22966,-253.06354
2011-08-25,-586.7587,840.4058,40.127975,-220.9591,87.54571
2011-08-26,-340.45407,551.82996,-3.0538425,63.994656,454.54144
2011-08-27,-151.70409,-22.627384,-200.1032,37.701157,232.79285
2011-08-28,174.5624,-379.27194,-290.23944,-328.11285,314.98917
2011-08-29,422.01065,-395.936,-510.4216,-232.2751,291.9901
2011-08-30,446.57663,-31.822552,-625.19995,-232.36372,130.97649
2011-08-31,216.52472,308.93243,-568.64624,-296.3908,163.80034
2011-09-01,275.2074,638.3891,-156.13252,-280.45697,-89.01837
2011-09-02,595.3142,851.01514,276.89655,93.75,-316.41876
2011-09-03,716.44464,934.6067,618.6552,242.6209,-57.810356
2011-09-04,587.44885,830.1943,604.49866,222.81812,179.78818
2011-09-05,765.40234,550.4828,702.8092,176.45598,-136.05434
2011-09-06,1619.6094,264.49982,860.3538,56.183826,-63.336586
2011-09-07,2203.2217,-317.63327,389.54227,365.49084,163.3869
2011-09-08,1982.4247,-31.065893,-148.21149,167.86111,45.050274
2011-09-09,1266.1173,629.84955,-298.19983,-441.1114,-112.7093
2011-09-10,1172.6578,1149.5132,49.036892,-717.0774,-338.51868
2011-09-11,1384.8318,1057.4946,327.43573,-415.81784,-400.64627
2011-09-12,1878.4988,618.34485,141.7429,-121.086235,-188.9874
2011-09-13,2029.374,-542.23926,-546.56635,-169.47696,124.05567
2011-09-14,1285.8969,-944.5751,-831.3735,-539.67004,91.56022
2011-09-15,346.0381,-484.9875,-432.49768,-672.09235,-36.58551
2011-09-16,-35.33467,61.5123,16.980778,-328.0998,-324.4876
2011-09-17,-59.947807,389.65332,-171.41328,58.136707,-175.51897
2011-09-18,-106.79543,496.38284,-320.9894,664.7507,47.55214
2011-09-19,355.7486,544.9571,336.3297,842.3438,-275.79312
2011-09-20,560.7945,-21.11695,863.42456,581.56903,-169.46933
2011-09-21,581.1235,17.752354,859.8758,616.0864,-247.79387
2011-09-22,852.3795,-445.00385,188.1795,298.49408,-162.33563
2011-09-23,893.40784,-55.624622,24.29983,-326.19122,-343.99878
2011-09-24,752.0006,339.14633,551.4092,-206.21916,-367.72598
2011-09-25,420.651,442.74933,1062.0966,-176.50908,-133.44144
2011-09-26,154.74849,-124.911964,1016.80005,-132.64148,92.44843
2011-09-27,-260.74228,-393.67572,883.22925,-583.68585,-103.13023
2011-09-28,-167.97633,-188.99332,944.4385,-496.22845,-237.78513
2011-09-29,-217.64877,-336.74988,697.46735,-459.88004,-1.528481
2011-09-30,-578.41437,-378.03152,445.0802,-433.28198,-315.6629
2011-10-01,-1342.5292,-479.40875,539.17633,82.57876,23.85727
2011-10-02,-506.02673,-584.56775,772.20667,22.278662,16.746231
2011-10-03,1042.7646,-684.8922,1064.8457,232.62572,-139.0047
2011-10-04,1883.4612,-1418.0253,722.8503,31.271742,181.9589
2011-10-05,2147.449,-1168.4775,435.88797,-268.1549,-30.037754
2011-10-06,2101.7842,-1299.8635,-559.44476,-82.0338,158.31198
2011-10-07,1141.404,-1825.057,-1514.5798,-109.01334,20.091179
2011-10-08,234.35295,-933.22406,-546.76154,674.38043,-590.23926
2011-10-09,979.35156,-636.4453,908.7647,1025.607,84.056145
2011-10-10,1724.3741,-1048.6141,284.9546,363.33945,113.72853
2011-10-11,1380.557,-1281.124,-735.1116,-195.47359,-377.68137
2011-10-12,120.09417,-1083.5612,-851.86707,-74.86616,-628.4974
2011-10-13,-1049.424,-557.2021,335.62943,361.8259,-725.9869
2011-10-14,-1209.6624,-435.3232,1251.348,335.86014,-89.31442
2011-10-15,-677.7059,-571.0422,1500.6514,161.39143,76.714905
2011-10-16,-238.44456,-546.5484,1409.0294,109.59337,-109.00523
2011-10-17,783.5903,-231.40411,1178.8938,199.12163,-32.871887
2011-10-18,1608.5001,-753.36755,15.906906,164.9164,510.3668
2011-10-19,1196.652,-1858.4805,-632.04895,-156.29279,524.0226
2011-10-20,609.57526,-1707.0973,149.9015,-184.11797,-14.6321125
2011-10-21,481.68112,-738.40625,886.68036,-314.33264,-10.15524
2011-10-22,301.13232,252.7842,1034.2772,-478.86066,65.07054
2011-10-23,-17.462122,1323.6775,1080.7803,-550.3992,451.9742
2011-10-24,-388.91446,1811.821,652.94293,-380.36285,756.58453
2011-10-25,-604.062,1823.0178,606.2022,-144.23148,432.6682
2011-10-26,-813.9812,1753.9454,723.44934,-14.8227625,307.46863
2011-10-27,-844.29816,958.58105,899.966,324.01392,407.10693
2011-10-28,-496.35498,142.98871,1332.4862,42.089916,18.462862
2011-10-29,220.54013,-130.77585,1342.5234,-357.21542,-33.074955
2011-10-30,603.0828,-306.6293,716.68005,-477.3344,-56.955486
2011-10-31,507.26688,387.6296,533.9722,-382.32318,-307.98752
2011-11-01,658.83105,754.5337,875.8348,-436.61166,183.89339
2011-11-02,566.1222,1671.7955,691.2494,-1202.4072,279.76822
2011-11-03,601.7404,2319.2766,729.57733,-480.9374,201.92686
2011-11-04,550.2446,1903.543,896.9873,299.93817,375.12094
2011-11-05,-322.4978,808.78625,998.4579,743.12555,668.47516
2011-11-06,-1061.8823,51.93125,1253.9055,584.6881,671.83685
2011-11-07,-1084.4364,-200.36868,916.2911,-455.90063,491.42938
2011-11-08,-1145.0176,387.76346,562.63104,-635.9757,-66.801285
2011-11-09,-1197.1713,928.8042,658.13525,-451.06342,-366.23294
2011-11-10,-1641.6648,1016.7343,736.91797,-484.93585,-41.589203
2011-11-11,-2254.4614,1211.2446,903.15674,-565.86926,-171.65727
2011-11-12,-2386.5388,545.0935,1225.5436,-715.9322,-75.05178
2011-11-13,-2324.7803,-66.86742,497.0375,-1575.5387,260.5443
2011-11-14,-1905.6127,31.93076,-154.51248,-1165.4814,-316.85715
2011-11-15,-1629.2587,333.3911,-51.900192,-496.6032,-180.20195
2011-11-16,-1029.1869,114.785034,63.400105,-774.5685,-179.21448
2011-11-17,-349.21185,330.9627,402.31464,-813.17114,-571.9486
2011-11-18,73.87254,320.70618,461.93582,-979.50287,-242.68372
2011-11-19,-330.91403,233.17575,328.5221,-450.79837,-188.8687
2011-11-20,-358.3952,148.88063,1016.3689,-42.371185,141.39824
2011-11-21,-409.13226,-6.348046,837.5276,108.08727,368.29095
2011-11-22,-492.39587,-131.5934,1309.6273,522.06036,140.3408
2011-11-23,86.92438,-826.7951,1922.816,294.82254,584.6523
2011-11-24,498.76138,-971.6389,1792.2266,-575.9998,34.949623
2011-11-25,1645.7676,-1827.0934,1603.0369,-213.2701,342.47687
2011-11-26,1941.8962,-1783.9635,792.3645,-853.26843,-260.76904
